VoterID,BirthYear,LAST4SSN,DriverLicCard,FirstName,LastName,Gender,ResStreetAddress,ResCityDesc,ResState,ResZip5,ResCountyDesc,PartyDesc,Potential Fraud
Voter-ID-3117,B-Year-46,SSN-954,DL-2132,FN-232,LN-326,Gender-2,Address-1177,City-193,State-1,Zip-24,County-8,Party-4,0
Voter-ID-2305,B-Year-47,SSN-412,DL-2385,FN-972,LN-425,Gender-1,Address-1902,City-150,State-1,Zip-80,County-34,Party-3,0
Voter-ID-2068,B-Year-25,SSN-3376,DL-93,FN-233,LN-1836,Gender-2,Address-3647,City-33,State-1,Zip-81,County-34,Party-4,0
Voter-ID-4274,B-Year-36,SSN-3134,DL-3882,FN-240,LN-294,Gender-2,Address-2302,City-132,State-1,Zip-25,County-43,Party-3,0
Voter-ID-349,B-Year-58,SSN-244,DL-1211,FN-188,LN-2387,Gender-3,Address-1768,City-224,State-1,Zip-107,County-34,Party-4,0
Voter-ID-439,B-Year-24,SSN-1801,DL-1122,FN-1550,LN-2492,Gender-3,Address-1903,City-56,State-1,Zip-167,County-23,Party-3,0
Voter-ID-1531,B-Year-15,SSN-2479,DL-1649,FN-556,LN-3209,Gender-2,Address-3959,City-33,State-1,Zip-167,County-34,Party-3,0
Voter-ID-1356,B-Year-61,SSN-2341,DL-1328,FN-197,LN-1413,Gender-2,Address-2103,City-91,State-1,Zip-177,County-4,Party-4,0
Voter-ID-826,B-Year-22,SSN-2557,DL-2346,FN-1040,LN-2461,Gender-2,Address-3008,City-120,State-1,Zip-199,County-34,Party-5,1
Voter-ID-2171,B-Year-65,SSN-3201,DL-1230,FN-310,LN-566,Gender-3,Address-2860,City-176,State-1,Zip-109,County-34,Party-4,0
Voter-ID-167,B-Year-54,SSN-2606,DL-1931,FN-875,LN-1559,Gender-3,Address-744,City-111,State-1,Zip-102,County-34,Party-4,0
Voter-ID-3530,B-Year-34,SSN-538,DL-1551,FN-842,LN-1624,Gender-1,Address-483,City-153,State-1,Zip-47,County-23,Party-4,1
Voter-ID-2819,B-Year-77,SSN-1803,DL-1227,FN-1139,LN-1519,Gender-3,Address-1937,City-56,State-1,Zip-14,County-4,Party-5,0
Voter-ID-4257,B-Year-53,SSN-1491,DL-3997,FN-1260,LN-1168,Gender-3,Address-1543,City-202,State-1,Zip-16,County-8,Party-4,0
Voter-ID-2752,B-Year-47,SSN-1713,DL-2532,FN-1053,LN-3177,Gender-2,Address-122,City-197,State-1,Zip-149,County-34,Party-3,0
Voter-ID-574,B-Year-65,SSN-30,DL-1111,FN-1206,LN-3371,Gender-3,Address-4210,City-10,State-1,Zip-158,County-15,Party-3,0
Voter-ID-941,B-Year-22,SSN-1456,DL-1699,FN-1375,LN-885,Gender-2,Address-1950,City-12,State-1,Zip-116,County-39,Party-4,0
Voter-ID-3473,B-Year-14,SSN-858,DL-3469,FN-955,LN-1297,Gender-2,Address-3246,City-153,State-1,Zip-101,County-34,Party-4,0
Voter-ID-3081,B-Year-38,SSN-2452,DL-1039,FN-1232,LN-2203,Gender-3,Address-3390,City-111,State-1,Zip-149,County-34,Party-4,1
Voter-ID-2858,B-Year-66,SSN-2523,DL-2284,FN-1744,LN-955,Gender-3,Address-2969,City-67,State-1,Zip-115,County-34,Party-4,0
Voter-ID-3972,B-Year-60,SSN-2263,DL-1734,FN-1144,LN-354,Gender-2,Address-4009,City-154,State-1,Zip-207,County-40,Party-5,0
Voter-ID-191,B-Year-40,SSN-2653,DL-3379,FN-825,LN-2191,Gender-3,Address-295,City-193,State-1,Zip-62,County-23,Party-4,0
Voter-ID-1062,B-Year-79,SSN-1069,DL-1928,FN-841,LN-608,Gender-1,Address-2594,City-202,State-1,Zip-138,County-4,Party-4,0
Voter-ID-1534,B-Year-59,SSN-1387,DL-3232,FN-1665,LN-141,Gender-2,Address-1955,City-125,State-1,Zip-167,County-34,Party-3,0
Voter-ID-90,B-Year-52,SSN-737,DL-400,FN-834,LN-970,Gender-3,Address-2200,City-193,State-1,Zip-63,County-43,Party-3,0
Voter-ID-1905,B-Year-31,SSN-762,DL-3866,FN-491,LN-3016,Gender-3,Address-23,City-57,State-1,Zip-195,County-4,Party-5,0
Voter-ID-3044,B-Year-32,SSN-1497,DL-1255,FN-431,LN-2135,Gender-3,Address-504,City-56,State-1,Zip-54,County-35,Party-4,0
Voter-ID-1791,B-Year-50,SSN-1716,DL-2607,FN-224,LN-2545,Gender-3,Address-8,City-56,State-1,Zip-177,County-19,Party-3,0
Voter-ID-4220,B-Year-10,SSN-595,DL-1330,FN-109,LN-2073,Gender-2,Address-1046,City-120,State-1,Zip-159,County-10,Party-4,0
Voter-ID-1546,B-Year-40,SSN-2820,DL-2420,FN-716,LN-3255,Gender-3,Address-3380,City-116,State-1,Zip-144,County-34,Party-5,0
Voter-ID-3072,B-Year-76,SSN-713,DL-520,FN-304,LN-940,Gender-2,Address-1604,City-88,State-1,Zip-199,County-34,Party-4,0
Voter-ID-1296,B-Year-12,SSN-1750,DL-4273,FN-713,LN-3417,Gender-2,Address-128,City-13,State-1,Zip-111,County-4,Party-4,0
Voter-ID-1864,B-Year-6,SSN-419,DL-1474,FN-300,LN-2398,Gender-3,Address-276,City-33,State-1,Zip-139,County-34,Party-2,1
Voter-ID-1672,B-Year-34,SSN-842,DL-3763,FN-431,LN-2711,Gender-3,Address-2545,City-56,State-1,Zip-55,County-25,Party-5,0
Voter-ID-2687,B-Year-25,SSN-2568,DL-1716,FN-1011,LN-1974,Gender-2,Address-4007,City-144,State-1,Zip-59,County-34,Party-3,0
Voter-ID-2407,B-Year-65,SSN-1157,DL-2578,FN-1775,LN-1526,Gender-2,Address-2282,City-13,State-1,Zip-171,County-11,Party-4,1
Voter-ID-13,B-Year-34,SSN-121,DL-466,FN-534,LN-3051,Gender-2,Address-2528,City-123,State-1,Zip-14,County-23,Party-5,0
Voter-ID-796,B-Year-62,SSN-453,DL-3264,FN-1558,LN-3103,Gender-3,Address-2311,City-97,State-1,Zip-81,County-23,Party-4,0
Voter-ID-1161,B-Year-21,SSN-1059,DL-475,FN-1582,LN-2653,Gender-2,Address-3348,City-196,State-1,Zip-24,County-23,Party-3,0
Voter-ID-4043,B-Year-57,SSN-2187,DL-515,FN-1238,LN-3073,Gender-3,Address-4158,City-56,State-1,Zip-115,County-35,Party-3,0
Voter-ID-2293,B-Year-38,SSN-2542,DL-1569,FN-1585,LN-1954,Gender-3,Address-2958,City-153,State-1,Zip-172,County-34,Party-4,0
Voter-ID-773,B-Year-14,SSN-830,DL-1173,FN-1398,LN-319,Gender-2,Address-1231,City-56,State-1,Zip-29,County-10,Party-3,0
Voter-ID-1468,B-Year-59,SSN-1468,DL-1295,FN-310,LN-921,Gender-3,Address-3148,City-56,State-1,Zip-81,County-11,Party-4,0
Voter-ID-4188,B-Year-29,SSN-1181,DL-4295,FN-94,LN-1834,Gender-2,Address-4181,City-91,State-1,Zip-192,County-4,Party-3,0
Voter-ID-2912,B-Year-3,SSN-22,DL-1198,FN-942,LN-344,Gender-3,Address-636,City-56,State-1,Zip-24,County-34,Party-3,0
Voter-ID-1570,B-Year-2,SSN-1703,DL-3020,FN-457,LN-54,Gender-1,Address-392,City-56,State-1,Zip-102,County-8,Party-3,0
Voter-ID-499,B-Year-85,SSN-637,DL-1151,FN-1579,LN-3269,Gender-3,Address-3098,City-132,State-1,Zip-16,County-3,Party-3,0
Voter-ID-2966,B-Year-46,SSN-1764,DL-834,FN-181,LN-1559,Gender-3,Address-1457,City-57,State-1,Zip-139,County-3,Party-3,0
Voter-ID-3697,B-Year-71,SSN-3033,DL-3977,FN-1290,LN-3295,Gender-3,Address-2898,City-153,State-1,Zip-159,County-8,Party-4,0
Voter-ID-2947,B-Year-51,SSN-2753,DL-3316,FN-681,LN-3300,Gender-3,Address-821,City-91,State-1,Zip-167,County-39,Party-5,0
Voter-ID-3076,B-Year-76,SSN-3246,DL-3587,FN-556,LN-2729,Gender-2,Address-4044,City-56,State-1,Zip-116,County-23,Party-4,0
Voter-ID-328,B-Year-43,SSN-366,DL-2569,FN-1156,LN-2845,Gender-2,Address-359,City-165,State-1,Zip-14,County-34,Party-4,0
Voter-ID-2209,B-Year-43,SSN-1697,DL-3130,FN-1105,LN-3223,Gender-3,Address-2041,City-153,State-1,Zip-124,County-34,Party-3,0
Voter-ID-1018,B-Year-45,SSN-2406,DL-334,FN-295,LN-131,Gender-2,Address-775,City-91,State-1,Zip-95,County-21,Party-3,0
Voter-ID-803,B-Year-8,SSN-3296,DL-2472,FN-584,LN-536,Gender-3,Address-1260,City-120,State-1,Zip-75,County-15,Party-3,0
Voter-ID-2016,B-Year-34,SSN-2128,DL-1766,FN-1501,LN-2122,Gender-2,Address-3762,City-91,State-1,Zip-26,County-34,Party-3,0
Voter-ID-443,B-Year-51,SSN-2583,DL-3462,FN-950,LN-919,Gender-2,Address-245,City-33,State-1,Zip-149,County-42,Party-3,0
Voter-ID-4079,B-Year-52,SSN-3456,DL-3299,FN-437,LN-713,Gender-3,Address-116,City-135,State-1,Zip-45,County-22,Party-3,0
Voter-ID-1887,B-Year-8,SSN-985,DL-313,FN-197,LN-508,Gender-2,Address-3072,City-193,State-1,Zip-205,County-34,Party-4,0
Voter-ID-845,B-Year-72,SSN-2970,DL-966,FN-565,LN-1510,Gender-2,Address-59,City-158,State-1,Zip-11,County-23,Party-4,0
Voter-ID-2510,B-Year-24,SSN-3328,DL-3085,FN-1638,LN-675,Gender-2,Address-1460,City-91,State-1,Zip-192,County-34,Party-4,0
Voter-ID-2673,B-Year-33,SSN-274,DL-1071,FN-235,LN-3095,Gender-3,Address-4041,City-83,State-1,Zip-52,County-34,Party-4,0
Voter-ID-175,B-Year-1,SSN-1422,DL-1150,FN-150,LN-2368,Gender-2,Address-3314,City-88,State-1,Zip-24,County-17,Party-4,0
Voter-ID-1758,B-Year-42,SSN-1271,DL-2126,FN-716,LN-2134,Gender-3,Address-3464,City-135,State-1,Zip-195,County-19,Party-3,0
Voter-ID-2227,B-Year-12,SSN-2309,DL-2276,FN-360,LN-2031,Gender-3,Address-2400,City-111,State-1,Zip-31,County-3,Party-4,0
Voter-ID-2707,B-Year-66,SSN-977,DL-3079,FN-737,LN-742,Gender-2,Address-997,City-185,State-1,Zip-199,County-10,Party-4,0
Voter-ID-1425,B-Year-50,SSN-2920,DL-3813,FN-1206,LN-1334,Gender-3,Address-2561,City-91,State-1,Zip-16,County-12,Party-4,0
Voter-ID-319,B-Year-66,SSN-2698,DL-385,FN-783,LN-1104,Gender-2,Address-641,City-225,State-1,Zip-172,County-22,Party-4,0
Voter-ID-28,B-Year-72,SSN-4,DL-1232,FN-1025,LN-2052,Gender-3,Address-3146,City-224,State-1,Zip-135,County-8,Party-4,0
Voter-ID-1494,B-Year-84,SSN-1723,DL-2484,FN-645,LN-648,Gender-2,Address-682,City-89,State-1,Zip-43,County-22,Party-3,0
Voter-ID-722,B-Year-39,SSN-1052,DL-1917,FN-610,LN-3235,Gender-2,Address-1686,City-193,State-1,Zip-66,County-9,Party-3,0
Voter-ID-3335,B-Year-40,SSN-287,DL-986,FN-1032,LN-2985,Gender-2,Address-2872,City-229,State-1,Zip-47,County-34,Party-4,0
Voter-ID-3883,B-Year-53,SSN-2946,DL-2087,FN-742,LN-1576,Gender-2,Address-2066,City-99,State-1,Zip-77,County-34,Party-3,0
Voter-ID-2725,B-Year-29,SSN-3371,DL-999,FN-1212,LN-3095,Gender-3,Address-1423,City-27,State-1,Zip-107,County-38,Party-5,1
Voter-ID-3041,B-Year-85,SSN-1064,DL-646,FN-1516,LN-1128,Gender-3,Address-2058,City-57,State-1,Zip-156,County-11,Party-3,0
Voter-ID-3872,B-Year-31,SSN-2448,DL-2791,FN-1290,LN-1546,Gender-3,Address-3556,City-217,State-1,Zip-149,County-10,Party-4,0
Voter-ID-168,B-Year-13,SSN-3392,DL-3437,FN-1582,LN-2156,Gender-2,Address-1836,City-97,State-1,Zip-24,County-23,Party-5,0
Voter-ID-3620,B-Year-39,SSN-12,DL-2172,FN-691,LN-3210,Gender-2,Address-793,City-56,State-1,Zip-47,County-29,Party-4,0
Voter-ID-1031,B-Year-1,SSN-1996,DL-2787,FN-1192,LN-993,Gender-1,Address-1106,City-228,State-1,Zip-47,County-13,Party-3,0
Voter-ID-404,B-Year-61,SSN-855,DL-278,FN-897,LN-2250,Gender-3,Address-1251,City-33,State-1,Zip-195,County-43,Party-5,0
Voter-ID-4203,B-Year-24,SSN-570,DL-2702,FN-386,LN-804,Gender-2,Address-1534,City-33,State-1,Zip-48,County-34,Party-3,0
Voter-ID-317,B-Year-59,SSN-1652,DL-2253,FN-830,LN-2005,Gender-1,Address-2746,City-39,State-1,Zip-177,County-8,Party-4,0
Voter-ID-277,B-Year-43,SSN-3243,DL-271,FN-610,LN-3064,Gender-2,Address-3299,City-56,State-1,Zip-115,County-14,Party-5,0
Voter-ID-3926,B-Year-60,SSN-1700,DL-3035,FN-1489,LN-2360,Gender-2,Address-1865,City-37,State-1,Zip-60,County-34,Party-5,0
Voter-ID-3781,B-Year-12,SSN-93,DL-3707,FN-276,LN-3166,Gender-2,Address-3245,City-88,State-1,Zip-52,County-8,Party-4,0
Voter-ID-4280,B-Year-52,SSN-851,DL-3743,FN-198,LN-2655,Gender-2,Address-2261,City-91,State-1,Zip-63,County-34,Party-4,0
Voter-ID-1751,B-Year-72,SSN-2386,DL-429,FN-681,LN-2497,Gender-3,Address-120,City-193,State-1,Zip-171,County-23,Party-3,0
Voter-ID-877,B-Year-76,SSN-152,DL-1815,FN-805,LN-1437,Gender-1,Address-1179,City-56,State-1,Zip-206,County-8,Party-4,0
Voter-ID-1299,B-Year-50,SSN-2561,DL-4117,FN-571,LN-1540,Gender-2,Address-1220,City-196,State-1,Zip-152,County-37,Party-3,0
Voter-ID-3102,B-Year-80,SSN-2231,DL-3214,FN-528,LN-2328,Gender-2,Address-4238,City-160,State-1,Zip-21,County-22,Party-4,0
Voter-ID-3315,B-Year-50,SSN-2791,DL-777,FN-432,LN-1202,Gender-3,Address-1012,City-185,State-1,Zip-40,County-34,Party-5,0
Voter-ID-1606,B-Year-58,SSN-1686,DL-3422,FN-434,LN-1660,Gender-2,Address-1418,City-189,State-1,Zip-2,County-25,Party-4,0
Voter-ID-1990,B-Year-50,SSN-1877,DL-4078,FN-718,LN-1925,Gender-3,Address-1866,City-153,State-1,Zip-170,County-34,Party-3,0
Voter-ID-1689,B-Year-83,SSN-484,DL-3456,FN-1091,LN-89,Gender-2,Address-3634,City-56,State-1,Zip-124,County-7,Party-4,0
Voter-ID-1080,B-Year-38,SSN-1767,DL-1094,FN-726,LN-2908,Gender-3,Address-4053,City-224,State-1,Zip-189,County-23,Party-4,0
Voter-ID-2274,B-Year-24,SSN-2102,DL-2200,FN-1260,LN-3005,Gender-3,Address-2935,City-7,State-1,Zip-62,County-22,Party-4,0
Voter-ID-1519,B-Year-74,SSN-1116,DL-1100,FN-545,LN-1690,Gender-2,Address-2916,City-153,State-1,Zip-40,County-23,Party-4,0
Voter-ID-2053,B-Year-10,SSN-74,DL-3619,FN-505,LN-205,Gender-3,Address-2405,City-193,State-1,Zip-18,County-18,Party-3,0
Voter-ID-2438,B-Year-1,SSN-1782,DL-4035,FN-302,LN-477,Gender-3,Address-933,City-144,State-1,Zip-24,County-36,Party-4,0
Voter-ID-235,B-Year-33,SSN-161,DL-1523,FN-1466,LN-661,Gender-3,Address-381,City-224,State-1,Zip-52,County-25,Party-4,0
Voter-ID-1090,B-Year-25,SSN-1477,DL-589,FN-1086,LN-1042,Gender-2,Address-1089,City-83,State-1,Zip-47,County-43,Party-3,0
Voter-ID-4330,B-Year-16,SSN-1015,DL-50,FN-1313,LN-1322,Gender-3,Address-3510,City-56,State-1,Zip-14,County-22,Party-4,0
Voter-ID-1749,B-Year-42,SSN-3172,DL-3034,FN-756,LN-2102,Gender-2,Address-194,City-118,State-1,Zip-199,County-34,Party-4,0
Voter-ID-2653,B-Year-15,SSN-1687,DL-37,FN-1286,LN-3103,Gender-3,Address-3731,City-111,State-1,Zip-29,County-31,Party-5,0
Voter-ID-1052,B-Year-14,SSN-1696,DL-83,FN-1323,LN-2439,Gender-2,Address-4135,City-229,State-1,Zip-47,County-34,Party-4,0
Voter-ID-81,B-Year-76,SSN-1627,DL-823,FN-22,LN-830,Gender-3,Address-1647,City-91,State-1,Zip-149,County-23,Party-4,0
Voter-ID-3530,B-Year-34,SSN-538,DL-1551,FN-842,LN-1624,Gender-3,Address-483,City-153,State-1,Zip-47,County-23,Party-4,1
Voter-ID-3334,B-Year-23,SSN-337,DL-2037,FN-1463,LN-235,Gender-3,Address-2542,City-60,State-1,Zip-44,County-20,Party-3,0
Voter-ID-625,B-Year-67,SSN-2079,DL-3938,FN-229,LN-1847,Gender-3,Address-196,City-77,State-1,Zip-77,County-7,Party-5,1
Voter-ID-2236,B-Year-84,SSN-1238,DL-3807,FN-1165,LN-2104,Gender-2,Address-488,City-224,State-1,Zip-159,County-14,Party-3,0
Voter-ID-3169,B-Year-83,SSN-2400,DL-1380,FN-1711,LN-2540,Gender-2,Address-2930,City-72,State-1,Zip-125,County-4,Party-3,0
Voter-ID-1574,B-Year-70,SSN-95,DL-1834,FN-1290,LN-1171,Gender-3,Address-3601,City-84,State-1,Zip-21,County-34,Party-3,0
Voter-ID-1424,B-Year-46,SSN-2056,DL-145,FN-1206,LN-3325,Gender-3,Address-2136,City-193,State-1,Zip-116,County-34,Party-3,0
Voter-ID-1708,B-Year-24,SSN-1998,DL-2594,FN-901,LN-1052,Gender-2,Address-3523,City-56,State-1,Zip-204,County-34,Party-3,0
Voter-ID-2769,B-Year-56,SSN-470,DL-2492,FN-1375,LN-1020,Gender-2,Address-3642,City-120,State-1,Zip-144,County-6,Party-4,0
Voter-ID-3179,B-Year-52,SSN-1289,DL-852,FN-584,LN-616,Gender-3,Address-4079,City-185,State-1,Zip-206,County-10,Party-5,0
Voter-ID-609,B-Year-10,SSN-2359,DL-1970,FN-1132,LN-893,Gender-3,Address-2614,City-110,State-1,Zip-60,County-28,Party-4,0
Voter-ID-1997,B-Year-66,SSN-96,DL-577,FN-707,LN-3184,Gender-3,Address-3001,City-193,State-1,Zip-59,County-34,Party-5,0
Voter-ID-1867,B-Year-49,SSN-325,DL-1268,FN-1206,LN-1608,Gender-3,Address-210,City-153,State-1,Zip-55,County-6,Party-5,0
Voter-ID-2518,B-Year-70,SSN-2642,DL-2149,FN-305,LN-3220,Gender-3,Address-3889,City-39,State-1,Zip-199,County-23,Party-4,0
Voter-ID-3388,B-Year-67,SSN-220,DL-3918,FN-361,LN-2760,Gender-3,Address-2125,City-27,State-1,Zip-151,County-22,Party-5,0
Voter-ID-1034,B-Year-55,SSN-2700,DL-351,FN-1274,LN-1688,Gender-3,Address-4122,City-12,State-1,Zip-195,County-8,Party-5,0
Voter-ID-3820,B-Year-43,SSN-2979,DL-602,FN-1468,LN-1779,Gender-1,Address-3393,City-88,State-1,Zip-62,County-34,Party-4,1
Voter-ID-923,B-Year-19,SSN-65,DL-3962,FN-212,LN-1427,Gender-3,Address-3615,City-193,State-1,Zip-124,County-31,Party-3,0
Voter-ID-2674,B-Year-38,SSN-2131,DL-2570,FN-806,LN-2888,Gender-2,Address-4,City-133,State-1,Zip-149,County-34,Party-4,0
Voter-ID-2803,B-Year-45,SSN-2145,DL-298,FN-1328,LN-780,Gender-2,Address-2648,City-33,State-1,Zip-11,County-23,Party-4,1
Voter-ID-309,B-Year-45,SSN-1748,DL-3191,FN-304,LN-1664,Gender-2,Address-2904,City-56,State-1,Zip-127,County-22,Party-3,0
Voter-ID-1194,B-Year-38,SSN-2994,DL-2543,FN-1201,LN-3133,Gender-2,Address-1975,City-144,State-1,Zip-130,County-34,Party-5,0
Voter-ID-2596,B-Year-65,SSN-2874,DL-578,FN-361,LN-834,Gender-3,Address-2578,City-111,State-1,Zip-66,County-8,Party-5,0
Voter-ID-462,B-Year-8,SSN-271,DL-3988,FN-514,LN-2905,Gender-2,Address-65,City-120,State-1,Zip-159,County-8,Party-4,0
Voter-ID-4237,B-Year-51,SSN-844,DL-1846,FN-1243,LN-1366,Gender-2,Address-3494,City-111,State-1,Zip-195,County-8,Party-4,0
Voter-ID-4250,B-Year-45,SSN-837,DL-1434,FN-210,LN-1768,Gender-2,Address-687,City-138,State-1,Zip-116,County-37,Party-3,0
Voter-ID-2588,B-Year-55,SSN-1927,DL-4331,FN-1151,LN-3241,Gender-2,Address-984,City-56,State-1,Zip-149,County-25,Party-4,0
Voter-ID-2568,B-Year-83,SSN-1331,DL-77,FN-103,LN-2685,Gender-2,Address-2720,City-122,State-1,Zip-103,County-20,Party-4,0
Voter-ID-3800,B-Year-38,SSN-714,DL-1289,FN-787,LN-1853,Gender-3,Address-2134,City-101,State-1,Zip-103,County-4,Party-3,0
Voter-ID-2920,B-Year-39,SSN-3094,DL-2784,FN-1091,LN-645,Gender-2,Address-790,City-56,State-1,Zip-55,County-10,Party-3,0
Voter-ID-3479,B-Year-2,SSN-2704,DL-2887,FN-716,LN-2392,Gender-3,Address-3917,City-217,State-1,Zip-21,County-23,Party-4,0
Voter-ID-4172,B-Year-50,SSN-2590,DL-1003,FN-848,LN-691,Gender-2,Address-1982,City-111,State-1,Zip-103,County-34,Party-4,0
Voter-ID-2766,B-Year-71,SSN-791,DL-4120,FN-1019,LN-1715,Gender-2,Address-3704,City-56,State-1,Zip-126,County-17,Party-1,0
Voter-ID-429,B-Year-13,SSN-2863,DL-3210,FN-90,LN-1141,Gender-3,Address-368,City-56,State-1,Zip-18,County-34,Party-4,0
Voter-ID-756,B-Year-32,SSN-825,DL-2180,FN-61,LN-2216,Gender-2,Address-3412,City-190,State-1,Zip-55,County-34,Party-3,0
Voter-ID-1209,B-Year-71,SSN-770,DL-2223,FN-333,LN-1261,Gender-1,Address-671,City-81,State-1,Zip-66,County-7,Party-3,0
Voter-ID-811,B-Year-83,SSN-546,DL-494,FN-1066,LN-1988,Gender-3,Address-1925,City-42,State-1,Zip-102,County-35,Party-5,0
Voter-ID-3921,B-Year-4,SSN-1570,DL-490,FN-787,LN-2762,Gender-3,Address-2409,City-173,State-1,Zip-26,County-34,Party-4,0
Voter-ID-3336,B-Year-60,SSN-733,DL-1372,FN-1352,LN-3014,Gender-1,Address-558,City-123,State-1,Zip-177,County-34,Party-4,0
Voter-ID-2639,B-Year-85,SSN-2019,DL-2756,FN-1583,LN-2211,Gender-3,Address-4198,City-113,State-1,Zip-48,County-5,Party-4,0
Voter-ID-87,B-Year-54,SSN-1766,DL-1607,FN-514,LN-2592,Gender-2,Address-3406,City-120,State-1,Zip-118,County-34,Party-4,0
Voter-ID-4303,B-Year-63,SSN-1136,DL-2974,FN-861,LN-463,Gender-3,Address-2863,City-91,State-1,Zip-103,County-8,Party-4,0
Voter-ID-84,B-Year-67,SSN-3421,DL-2246,FN-859,LN-14,Gender-2,Address-2117,City-56,State-1,Zip-149,County-34,Party-4,0
Voter-ID-3977,B-Year-13,SSN-2211,DL-3420,FN-990,LN-2943,Gender-3,Address-1929,City-138,State-1,Zip-156,County-17,Party-4,0
Voter-ID-576,B-Year-53,SSN-421,DL-2519,FN-1659,LN-966,Gender-3,Address-3441,City-224,State-1,Zip-156,County-8,Party-3,0
Voter-ID-3006,B-Year-13,SSN-3420,DL-1144,FN-1015,LN-689,Gender-2,Address-1979,City-177,State-1,Zip-59,County-11,Party-4,1
Voter-ID-2926,B-Year-8,SSN-1240,DL-2107,FN-1156,LN-2574,Gender-2,Address-2590,City-120,State-1,Zip-195,County-8,Party-4,0
Voter-ID-670,B-Year-54,SSN-1308,DL-4292,FN-1457,LN-399,Gender-2,Address-1408,City-91,State-1,Zip-52,County-34,Party-2,1
Voter-ID-1141,B-Year-4,SSN-2547,DL-339,FN-1698,LN-2784,Gender-3,Address-4057,City-160,State-1,Zip-26,County-29,Party-5,0
Voter-ID-4082,B-Year-17,SSN-2467,DL-2835,FN-1065,LN-2057,Gender-2,Address-2086,City-165,State-1,Zip-81,County-23,Party-3,0
Voter-ID-681,B-Year-24,SSN-1019,DL-1922,FN-943,LN-814,Gender-2,Address-1311,City-111,State-1,Zip-159,County-34,Party-5,0
Voter-ID-3190,B-Year-4,SSN-182,DL-982,FN-754,LN-3243,Gender-3,Address-4014,City-56,State-1,Zip-59,County-25,Party-4,1
Voter-ID-674,B-Year-83,SSN-1600,DL-4047,FN-108,LN-749,Gender-3,Address-305,City-62,State-1,Zip-52,County-22,Party-5,0
Voter-ID-535,B-Year-16,SSN-2936,DL-177,FN-787,LN-922,Gender-3,Address-3319,City-56,State-1,Zip-47,County-8,Party-3,0
Voter-ID-2323,B-Year-45,SSN-2823,DL-4328,FN-1006,LN-287,Gender-2,Address-898,City-123,State-1,Zip-45,County-4,Party-5,0
Voter-ID-4273,B-Year-31,SSN-1653,DL-891,FN-1698,LN-3385,Gender-3,Address-394,City-56,State-1,Zip-81,County-23,Party-5,0
Voter-ID-556,B-Year-33,SSN-2216,DL-207,FN-1269,LN-2922,Gender-3,Address-900,City-116,State-1,Zip-25,County-43,Party-3,0
Voter-ID-161,B-Year-58,SSN-1667,DL-251,FN-943,LN-822,Gender-2,Address-1054,City-144,State-1,Zip-26,County-34,Party-4,0
Voter-ID-2018,B-Year-4,SSN-436,DL-341,FN-1466,LN-1970,Gender-3,Address-769,City-88,State-1,Zip-77,County-8,Party-2,0
Voter-ID-2969,B-Year-25,SSN-2336,DL-4099,FN-269,LN-821,Gender-3,Address-2390,City-221,State-1,Zip-16,County-15,Party-3,1
Voter-ID-4162,B-Year-79,SSN-649,DL-323,FN-726,LN-1086,Gender-3,Address-4207,City-56,State-1,Zip-102,County-34,Party-4,0
Voter-ID-270,B-Year-23,SSN-1150,DL-730,FN-1108,LN-2596,Gender-3,Address-128,City-229,State-1,Zip-116,County-34,Party-4,1
Voter-ID-2874,B-Year-61,SSN-3,DL-1610,FN-1144,LN-2820,Gender-2,Address-2985,City-157,State-1,Zip-24,County-4,Party-4,0
Voter-ID-1664,B-Year-15,SSN-801,DL-2062,FN-773,LN-2288,Gender-2,Address-2602,City-56,State-1,Zip-13,County-9,Party-3,0
Voter-ID-304,B-Year-5,SSN-1714,DL-448,FN-897,LN-1714,Gender-3,Address-3106,City-224,State-1,Zip-19,County-34,Party-3,0
Voter-ID-4116,B-Year-47,SSN-3093,DL-239,FN-972,LN-316,Gender-1,Address-3570,City-13,State-1,Zip-25,County-23,Party-4,0
Voter-ID-63,B-Year-52,SSN-2847,DL-1964,FN-1383,LN-2949,Gender-2,Address-1819,City-229,State-1,Zip-181,County-34,Party-4,0
Voter-ID-2958,B-Year-40,SSN-850,DL-4034,FN-157,LN-982,Gender-2,Address-3328,City-56,State-1,Zip-124,County-23,Party-3,0
Voter-ID-3152,B-Year-13,SSN-2722,DL-3733,FN-1532,LN-46,Gender-3,Address-1656,City-193,State-1,Zip-113,County-7,Party-3,0
Voter-ID-3747,B-Year-44,SSN-1121,DL-447,FN-815,LN-1022,Gender-3,Address-4088,City-198,State-1,Zip-101,County-4,Party-4,0
Voter-ID-1065,B-Year-55,SSN-2422,DL-871,FN-1132,LN-2161,Gender-3,Address-891,City-116,State-1,Zip-165,County-40,Party-4,1
Voter-ID-65,B-Year-29,SSN-130,DL-2620,FN-584,LN-2191,Gender-3,Address-613,City-56,State-1,Zip-26,County-43,Party-2,0
Voter-ID-822,B-Year-24,SSN-2581,DL-2498,FN-875,LN-1171,Gender-3,Address-3481,City-111,State-1,Zip-44,County-8,Party-4,0
Voter-ID-3574,B-Year-41,SSN-1500,DL-1002,FN-1571,LN-2968,Gender-2,Address-4027,City-39,State-1,Zip-91,County-25,Party-3,0
